station,chla_surf,diss_o_surf,ph_surf,salinity_surf,turbidity_surf,temp_surf,suspended_solids_surf,nitrates_surf,chla_bott,diss_o_bott,ph_bott,salinity_bott,turbidity_bott,temp_bott,suspended_solids_bott,nitrates_bott,temp_delta,latitude,longitude,depth_m
PM9,1.8945205479452056,6.263013698630137,8.240410958904109,30.80205479452055,3.9342465753424656,28.510958904109593,1.8883561643835616,0.046027397260273974,2.4027397260273973,4.391095890410959,8.077397260273973,33.439726027397256,5.682876712328768,24.84109589041096,3.5842465753424655,0.0843150684931507,-3.6698630136986297,22.34215,114.3366,15
PT2,3.5,5.8,7.95,27.45,3.25,27.549999999999997,3.1500000000000004,0.16999999999999998,3.6,5.75,7.95,30.4,1.65,27.700000000000003,1.5,0.11,0.15000000000000213,22.37996667,114.2756667,3
PT3,1.891304347826087,5.543478260869565,8.07391304347826,29.152173913043477,4.052173913043478,29.86086956521739,4.386956521739131,0.059565217391304354,2.617391304347826,5.252173913043478,8.030434782608696,31.06086956521739,5.560869565217391,28.37826086956522,6.247826086956523,0.0708695652173913,-1.4826086956521736,22.37983333,114.3066667,6
PT4,4.317391304347826,5.813043478260869,8.034782608695652,27.0,4.608695652173913,29.504347826086956,5.234782608695652,0.09956521739130435,3.4565217391304346,5.604347826086957,8.021739130434783,30.430434782608696,3.7304347826086954,28.86521739130435,6.234782608695652,0.08434782608695653,-0.6391304347826086,22.36213333,114.26465,5
SM1,6.788333333333333,6.913333333333333,8.238333333333333,28.355833333333333,4.376666666666667,28.073333333333334,2.9375,0.17725,2.2591666666666668,4.571666666666667,8.025833333333333,33.155833333333334,7.511666666666667,24.9175,5.59,0.11191666666666666,-3.1558333333333337,22.2123,114.2314167,14
SM10,12.456896551724139,6.68448275862069,8.110344827586207,26.326724137931034,8.873275862068965,27.92758620689655,7.672413793103448,0.38034482758620686,11.01810344827586,6.341379310344828,8.038793103448276,27.364655172413794,10.888793103448275,27.317241379310346,11.824137931034482,0.3908620689655173,-0.6103448275862068,22.30208333,114.0319833,5
SM11,14.480172413793104,7.0344827586206895,8.171551724137931,26.469827586206897,6.9767241379310345,28.139655172413793,5.447413793103448,0.3287931034482759,10.339655172413794,5.671551724137931,8.00948275862069,28.45,11.88103448275862,27.17758620689655,8.74396551724138,0.3482758620689655,-0.9620689655172414,22.25738333,114.0179667,8
SM12,11.181196581196582,6.909401709401709,8.19059829059829,26.021367521367523,7.371794871794871,28.169230769230772,5.02051282051282,0.335982905982906,7.615384615384615,6.078632478632479,8.082051282051282,29.097435897435897,10.260683760683762,27.164102564102564,8.316239316239317,0.2928205128205128,-1.0051282051282049,22.21435,114.0144833,7
SM13,9.554700854700856,6.9854700854700855,8.196581196581196,25.52051282051282,6.892307692307692,28.247008547008548,4.737606837606838,0.354957264957265,7.291452991452991,5.964957264957265,8.083760683760683,28.942735042735045,8.79145299145299,27.18632478632479,8.462393162393163,0.2864102564102564,-1.0606837606837607,22.21595,113.9620667,6
SM17,9.162727272727272,7.079090909090909,8.147272727272728,24.619090909090907,6.3136363636363635,28.171818181818182,3.8009090909090912,0.4179090909090909,2.806363636363636,4.560909090909091,7.9781818181818185,32.552727272727275,10.742727272727274,25.98181818181818,8.307272727272727,0.1601818181818182,-2.19,22.15351667,113.9621167,12
